area;ciudad;zona;sector;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi08;vi09;vi10;vi10a;vi11;vi12;vi13;vi14;plan_muestreo;fexp
1;110150;024;002;112;3;1;1;1;1;1;2;1;1;1;6;4; ;1;1;1;1;1;1;2;4;1111;294,689500287602
1;110150;024;002;122;1;1;1;1;4;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1111;294,689500287602
1;110150;024;002;122;2;1;1;2;1;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1111;294,689500287602
1;110150;024;002;122;3;1;1;1;1;1;2;1;1;1;4;3;1;1;1;1;1;1;1;2;4;1111;294,689500287602
1;110150;024;002;172;1;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1111;294,689500287602
1;110150;024;002;172;3;1;1;2;1;1;1;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1111;294,689500287602
1;110150;024;002;172;4;1;1;2;1;1;1;1;1;2;4;3; ;1;1;1;1;1;1;2;1;1111;294,689500287602
1;110150;024;002;182;1;1;1;2;1;1;1;1;1;1;4;2; ;1;1;1;1;1;1;2;1;1111;294,689500287602
1;110150;024;002;182;2;1;1;2;1;1;2;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1111;294,689500287602
1;110150;024;002;182;3;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1111;294,689500287602
1;110150;036;002;112;2;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1112;484,279844150642
1;110150;036;002;112;3;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;3;1112;484,279844150642
1;110150;036;002;112;4;1;3;1;1;1;4;2;1;2;3;2; ;1;1;1;1;1;1;2;3;1112;484,279844150642
1;110150;036;002;122;1;1;1;1;1;3;2;1;1;1;6;4; ;1;1;1;1;1;1;2;4;1112;484,279844150642
1;110150;036;002;122;2;1;1;1;3;1;4;2;1;1;3;2; ;1;1;1;1;1;1;2;4;1112;484,279844150642
1;110150;036;002;122;3;1;1;1;4;1;2;1;1;1;7;1; ;1;1;1;1;1;1;2;4;1112;484,279844150642
1;110150;036;002;172;1;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;5;1112;484,279844150642
1;110150;036;002;172;2;1;3;1;2;1;1;1;1;3;3;2; ;1;1;1;1;1;1;2;4;1112;484,279844150642
1;110150;036;002;172;3;1;1;1;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1112;484,279844150642
1;110150;036;002;182;1;1;1;1;4;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1112;484,279844150642
1;110150;036;002;182;2;1;1;1;1;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;3;1112;484,279844150642
1;110150;036;002;182;4;1;1;1;1;1;4;2;1;1;4;3; ;1;1;1;1;1;1;2;5;1112;484,279844150642
1;110150;037;003;112;1;1;1;1;3;3;5;3;2;3;2;1; ;1;1;1;1;1;1;2;4;1113;858,015174989478
1;110150;037;003;112;2;1;1;1;2;2;2;1;1;2;2;2; ;1;1;1;1;1;1;2;4;1113;858,015174989478
1;110150;037;003;112;3;1;1;1;3;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;5;1113;858,015174989478
1;110150;037;003;122;1;1;1;3;1;2;4;2;1;2;2;1; ;1;1;1;1;2;1;2;5;1113;858,015174989478
1;110150;037;003;122;2;1;1;3;3;3;4;3;5;3;2;1; ;1;1;1;1;2;1;2;5;1113;858,015174989478
1;110150;037;003;122;3;1;1;4;3;3;7;3;4;2;1;0; ;1;1;1;2;3;1;2;5;1113;858,015174989478
1;110150;037;003;172;1;1;1;1;3;2;4;2;1;2;4;3;1;1;1;1;1;1;1;2;4;1113;858,015174989478
1;110150;037;003;172;2;1;1;1;2;1;4;2;1;1;2;2; ;1;1;1;1;1;1;2;4;1113;858,015174989478
1;110150;037;003;172;3;1;1;1;1;2;1;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1113;858,015174989478
1;110150;037;003;182;1;1;1;3;3;2;4;2;1;2;1;0; ;1;1;1;2;2;1;2;5;1113;858,015174989478
1;110150;037;003;182;2;1;1;1;1;2;2;1;1;2;5;2; ;1;1;1;1;1;1;2;4;1113;858,015174989478
1;110150;037;003;182;3;1;1;1;2;3;2;2;1;1;5;4; ;1;1;1;1;1;1;2;4;1113;858,015174989478
1;110150;043;001;112;1;1;1;1;1;1;1;1;1;1;6;5; ;1;1;1;1;1;1;2;4;1111;778,136856387402
1;110150;043;001;112;2;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1111;778,136856387402
1;110150;043;001;112;3;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1111;778,136856387402
1;110150;043;001;122;1;1;1;1;2;1;2;1;1;1;7;2; ;1;1;1;1;1;1;2;5;1111;778,136856387402
1;110150;043;001;122;2;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1111;778,136856387402
1;110150;043;001;122;3;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1111;778,136856387402
1;110150;043;001;172;1;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;1;1;1111;778,136856387402
1;110150;043;001;172;2;1;4;2;1;2;2;2;1;2;2;1; ;1;1;1;1;1;1;2;4;1111;778,136856387402
1;110150;043;001;172;3;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1111;778,136856387402
1;110150;043;001;182;2;1;1;1;1;1;1;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1111;778,136856387402
1;110150;043;001;182;3;1;1;2;4;1;2;1;1;1;3;1; ;1;1;1;1;1;1;2;1;1111;778,136856387402
1;110150;043;001;182;4;1;1;1;1;1;2;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1111;778,136856387402
2;110150;999;004;112;1;1;1;1;4;1;4;1;1;1;1;1; ;1;2;3;2;1;1;4;1;2111;622,695793990493
2;110150;999;004;112;2;1;4;4;3;2;4;2;1;2;2;1; ;1;1;3;2;1;1;4;5;2111;622,695793990493
2;110150;999;004;112;3;1;4;1;2;1;4;1;1;1;5;4; ;1;1;3;1;1;1;4;1;2111;622,695793990493
2;110150;999;004;122;1;1;3;1;4;3;1;2;1;2;3;1; ;1;1;1;1;1;1;2;4;2111;622,695793990493
2;110150;999;004;122;2;1;3;1;1;1;4;1;1;1;4;3; ;1;1;3;2;1;1;2;5;2111;622,695793990493
2;110150;999;004;122;3;1;3;1;4;3;5;3;1;1;4;3; ;1;1;1;1;1;1;2;4;2111;622,695793990493
2;110150;999;004;172;1;1;3;1;1;3;1;3;1;2;3;2; ;1;1;1;1;1;1;2;4;2111;622,695793990493
2;110150;999;004;172;2;1;3;1;4;3;4;2;3;1;2;2; ;1;2;3;1;1;1;4;5;2111;622,695793990493
2;110150;999;004;172;3;1;3;1;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;2111;622,695793990493
2;110150;999;004;182;1;1;3;1;2;3;1;2;1;3;3;2; ;1;2;3;1;1;1;4;5;2111;622,695793990493
2;110150;999;004;182;2;1;3;3;1;1;4;1;1;1;1;0; ;2;1;2;2;1;1;2;4;2111;622,695793990493
2;110150;999;004;182;3;1;4;1;3;2;4;1;1;1;2;1; ;1;2;3;1;1;1;4;5;2111;622,695793990493
2;110150;999;015;112;2;1;3;1;1;1;4;1;1;1;3;2; ;1;2;3;2;1;1;2;4;2113;244,279535763413
2;110150;999;015;112;3;1;3;1;4;3;5;3;3;2;4;2; ;1;2;3;1;1;1;2;4;2113;244,279535763413
2;110150;999;015;112;4;1;3;1;2;2;2;2;1;2;6;1; ;1;2;3;1;1;1;4;4;2113;244,279535763413
2;110150;999;015;122;1;1;3;1;3;2;7;3;3;2;4;3; ;1;2;3;1;2;1;4;4;2113;244,279535763413
2;110150;999;015;122;2;1;3;4;3;2;4;2;4;2;1;0; ;1;2;3;2;2;1;4;5;2113;244,279535763413
2;110150;999;015;122;3;1;4;1;4;2;5;2;3;3;3;2; ;1;2;3;1;1;1;4;4;2113;244,279535763413
2;110150;999;015;172;1;1;4;4;3;1;5;1;4;1;1;1; ;1;2;3;1;1;1;4;4;2113;244,279535763413
2;110150;999;015;172;2;1;4;1;3;1;4;1;1;1;2;2; ;1;2;3;1;2;1;2;5;2113;244,279535763413
2;110150;999;015;172;3;1;3;1;3;2;2;2;1;2;4;3; ;1;2;3;1;1;1;2;4;2113;244,279535763413
2;110150;999;015;182;1;1;3;1;3;1;2;2;1;2;3;2; ;1;2;3;1;1;1;4;4;2113;244,279535763413
2;110150;999;015;182;2;1;4;1;4;2;7;3;3;2;2;1; ;1;5;3;2;3;1;3;4;2113;244,279535763413
2;110150;999;015;182;3;1;4;1;3;1;4;1;4;1;3;2; ;1;2;3;1;1;1;4;4;2113;244,279535763413
2;110150;999;018;112;1;1;3;4;3;2;7;3;1;2;1;0; ;1;2;3;2;2;1;2;5;2111;249,081304853652
2;110150;999;018;112;2;1;3;1;4;2;5;2;1;2;4;3;1;1;2;3;1;1;1;2;4;2111;249,081304853652
2;110150;999;018;112;3;1;3;1;3;2;4;2;1;2;3;2; ;1;2;3;1;1;1;2;1;2111;249,081304853652
2;110150;999;018;122;1;1;4;1;4;2;7;3;3;2;3;2; ;2;2;3;2;1;1;4;4;2111;249,081304853652
2;110150;999;018;122;2;1;4;4;3;2;4;2;3;2;2;1; ;2;2;3;2;1;1;4;4;2111;249,081304853652
2;110150;999;018;122;3;1;3;1;2;2;4;2;1;2;4;3; ;1;2;3;1;1;1;2;4;2111;249,081304853652
2;110150;999;018;172;1;1;3;1;4;3;4;2;1;1;4;3; ;1;1;3;1;2;1;2;4;2111;249,081304853652
2;110150;999;018;172;2;1;3;1;4;3;5;3;3;2;2;2; ;1;2;3;2;1;1;2;1;2111;249,081304853652
2;110150;999;018;172;3;1;4;1;3;2;2;2;1;2;4;3; ;1;2;3;2;1;1;2;5;2111;249,081304853652
2;110150;999;018;182;1;1;4;1;1;2;4;2;1;1;3;2; ;1;2;1;2;2;1;2;4;2111;249,081304853652
2;110150;999;018;182;2;1;3;2;2;2;5;2;3;2;3;1; ;1;2;3;2;1;1;4;4;2111;249,081304853652
2;110150;999;018;182;3;1;3;1;4;3;4;3;3;3;2;1; ;1;2;3;2;3;1;2;4;2111;249,081304853652
2;110154;999;006;112;1;1;4;1;4;2;5;2;3;2;3;2; ;2;3;3;2;3;1;4;4;2113;526,765892154892
2;110154;999;006;112;2;1;4;1;4;2;5;2;3;2;2;1; ;1;2;3;2;1;1;4;4;2113;526,765892154892
2;110154;999;006;112;3;1;4;1;1;2;1;2;1;2;3;2; ;1;2;3;2;1;1;4;4;2113;526,765892154892
2;110154;999;006;122;1;1;4;4;3;1;7;3;3;2;1;0; ;1;3;3;2;3;1;4;5;2113;526,765892154892
2;110154;999;006;122;2;1;4;4;4;3;7;3;3;2;1;1; ;2;3;3;2;3;1;4;4;2113;526,765892154892
2;110154;999;006;122;3;1;4;4;4;2;7;3;3;3;1;0; ;2;3;3;2;3;1;4;4;2113;526,765892154892
2;110154;999;006;172;2;1;4;1;4;2;3;1;3;1;3;2; ;2;3;3;2;3;1;4;4;2113;526,765892154892
2;110154;999;006;172;3;1;4;1;4;2;5;3;3;2;3;2; ;1;2;3;2;3;1;4;4;2113;526,765892154892
2;110154;999;006;172;4;1;4;1;4;3;5;3;3;3;3;2; ;2;2;3;2;3;1;4;4;2113;526,765892154892
2;110154;999;006;182;1;1;4;1;3;3;7;3;3;3;3;1; ;2;3;3;2;3;1;4;4;2113;526,765892154892
2;110154;999;006;182;2;1;4;1;4;2;5;1;3;1;2;1; ;1;3;3;2;2;1;4;4;2113;526,765892154892
2;110154;999;006;182;3;1;4;1;4;2;7;3;3;2;2;1; ;1;2;3;2;3;1;4;3;2113;526,765892154892
2;110156;001;001;112;1;1;3;1;3;1;4;1;1;1;5;1; ;1;2;1;1;1;1;4;5;2111;203,710394945526
2;110156;001;001;112;2;1;3;3;4;2;4;2;3;2;1;1; ;1;2;1;1;2;1;5;5;2111;203,710394945526
2;110156;001;001;112;3;1;3;3;4;1;4;1;3;2;1;0; ;1;2;1;1;2;1;4;5;2111;203,710394945526
2;110156;001;001;122;1;1;3;1;4;1;4;1;3;2;2;2; ;1;2;1;2;2;1;4;4;2111;203,710394945526
2;110156;001;001;122;2;1;1;1;2;3;2;3;1;3;3;2; ;1;2;1;1;1;1;2;5;2111;203,710394945526
2;110156;001;001;122;3;1;3;1;2;2;4;2;1;2;4;3; ;1;1;1;1;1;1;2;5;2111;203,710394945526
2;110156;001;001;172;1;1;1;1;4;3;4;2;3;1;3;1; ;1;1;1;1;2;1;2;4;2111;203,710394945526
2;110156;001;001;172;2;1;3;1;2;2;4;2;1;2;3;1; ;1;1;1;1;1;1;2;4;2111;203,710394945526
2;110156;001;001;172;3;1;1;1;1;1;4;2;1;1;3;2; ;1;1;1;1;2;1;2;5;2111;203,710394945526
2;110156;001;001;182;1;1;3;1;2;1;2;1;1;1;3;1; ;1;1;1;1;1;1;2;1;2111;203,710394945526
2;110156;001;001;182;2;1;1;1;4;2;4;2;2;2;3;2; ;1;1;1;1;1;1;2;4;2111;203,710394945526
2;110156;001;001;182;3;1;1;1;4;1;2;1;3;2;5;4; ;1;1;1;1;1;1;2;4;2111;203,710394945526
2;110160;913;001;112;2;1;3;1;2;1;4;1;1;1;4;3; ;1;1;1;1;1;1;2;4;2113;696,093545680949
2;110160;913;001;112;3;1;3;1;1;1;2;1;1;1;10;4;3;1;1;1;2;1;1;2;4;2113;696,093545680949
2;110160;913;001;112;4;1;3;1;2;2;2;1;1;1;3;2; ;1;2;1;1;1;1;4;4;2113;696,093545680949
2;110160;913;001;122;1;1;3;1;3;2;4;1;1;1;3;2; ;1;5;1;1;3;1;2;4;2113;696,093545680949
2;110160;913;001;122;2;1;3;1;1;1;4;1;1;1;5;4; ;1;1;1;1;1;1;2;4;2113;696,093545680949
2;110160;913;001;122;3;1;2;4;3;1;4;1;1;1;1;0; ;1;5;2;2;3;1;2;5;2113;696,093545680949
2;110160;913;001;172;1;1;1;1;1;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;4;2113;696,093545680949
2;110160;913;001;172;2;1;3;4;3;2;7;3;3;2;2;1; ;1;1;1;1;2;1;2;4;2113;696,093545680949
2;110160;913;001;172;2;2;3;4;3;2;7;3;3;2;1;0; ;1;1;1;1;2;1;2;5;2113;696,093545680949
2;110160;913;001;172;3;1;3;1;1;2;4;2;1;2;2;1; ;1;1;1;1;1;1;2;4;2113;696,093545680949
2;110160;913;001;182;1;1;3;1;1;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;4;2113;696,093545680949
2;110160;913;001;182;2;1;3;1;4;2;7;3;1;2;2;1; ;2;5;1;2;3;1;3;5;2113;696,093545680949
2;110160;913;001;182;3;1;4;1;4;1;7;3;3;3;2;1; ;2;5;1;2;3;1;2;4;2113;696,093545680949
1;110161;001;004;112;1;1;1;1;1;2;1;2;2;1;4;3; ;1;1;1;1;1;1;2;4;1111;429,556795405459
1;110161;001;004;112;2;1;1;1;4;2;4;2;3;2;4;1; ;1;1;1;1;1;1;2;4;1111;429,556795405459
1;110161;001;004;112;3;1;1;1;4;3;4;2;1;1;5;4; ;1;1;1;1;1;1;2;4;1111;429,556795405459
1;110161;001;004;122;1;1;1;1;3;2;2;1;1;3;4;3; ;1;1;1;1;1;1;2;5;1111;429,556795405459
1;110161;001;004;122;2;1;1;1;4;2;4;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1111;429,556795405459
1;110161;001;004;122;3;1;1;1;2;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;4;1111;429,556795405459
1;110161;001;004;172;1;1;3;1;2;2;4;1;3;2;2;2; ;1;2;1;1;1;1;2;4;1111;429,556795405459
1;110161;001;004;172;3;1;1;3;1;1;2;1;1;1;2;2; ;1;1;1;1;1;1;2;1;1111;429,556795405459
1;110161;001;004;182;1;1;1;1;2;2;4;2;1;2;5;4; ;1;1;1;1;1;1;2;4;1111;429,556795405459
1;110161;001;004;182;2;1;1;1;4;1;4;1;3;1;6;4;1;1;1;1;1;1;1;2;3;1111;429,556795405459
1;110161;001;004;182;3;1;1;1;4;2;4;2;3;1;4;2; ;1;1;1;1;1;1;2;4;1111;429,556795405459
1;110350;003;004;112;1;1;1;2;1;2;4;1;1;2;3;2; ;1;1;1;2;2;1;2;1;1112;797,723498538346
1;110350;003;004;112;2;1;1;1;3;1;2;1;1;1;3;2; ;1;1;1;2;1;1;2;1;1112;797,723498538346
1;110350;003;004;112;3;1;3;4;4;2;4;1;1;1;2;1; ;1;1;1;1;1;1;2;1;1112;797,723498538346
1;110350;003;004;122;1;1;3;1;4;1;4;1;3;2;5;3; ;1;1;1;1;1;1;2;4;1112;797,723498538346
1;110350;003;004;122;2;1;3;1;1;1;4;1;1;1;2;1; ;1;1;1;1;1;1;2;5;1112;797,723498538346
1;110350;003;004;122;3;1;1;3;4;2;4;2;3;2;1;0; ;1;1;1;1;2;1;2;1;1112;797,723498538346
1;110350;003;004;172;1;1;1;1;2;1;2;1;1;2;4;3; ;1;1;1;1;1;1;2;4;1112;797,723498538346
1;110350;003;004;172;2;1;1;1;3;2;4;2;1;1;3;1; ;1;1;1;1;1;1;2;1;1112;797,723498538346
1;110350;003;004;182;1;1;1;1;1;1;4;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1112;797,723498538346
1;110350;003;004;182;2;1;3;1;1;1;4;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1112;797,723498538346
1;110350;003;004;182;3;1;1;1;4;1;4;2;3;1;2;1; ;1;1;1;2;1;1;2;1;1112;797,723498538346
1;110350;003;005;112;1;1;3;1;4;2;4;2;1;2;2;1; ;1;1;1;1;1;1;2;1;1113;200,613447346157
1;110350;003;005;112;2;1;3;1;4;3;4;2;3;2;5;3; ;1;1;1;1;1;1;2;4;1113;200,613447346157
1;110350;003;005;112;3;1;3;1;3;2;4;2;1;2;2;1; ;1;1;1;2;1;1;2;4;1113;200,613447346157
1;110350;003;005;122;1;1;3;1;1;2;2;2;1;2;4;3;1;1;1;1;1;1;1;2;1;1113;200,613447346157
1;110350;003;005;122;2;1;3;1;1;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;1;1113;200,613447346157
1;110350;003;005;122;3;1;3;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;5;1113;200,613447346157
1;110350;003;005;172;1;1;1;1;4;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;3;1113;200,613447346157
1;110350;003;005;172;2;1;3;1;4;2;4;2;3;1;2;1; ;1;1;1;1;1;1;2;4;1113;200,613447346157
1;110350;003;005;172;3;1;3;1;3;2;4;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1113;200,613447346157
1;110350;003;005;182;1;1;3;1;1;1;4;1;1;1;3;1; ;1;1;1;1;1;1;2;3;1113;200,613447346157
1;110350;003;005;182;2;1;3;1;3;2;4;2;5;2;4;3; ;1;1;7;4;1;3;2;4;1113;200,613447346157
1;110350;003;005;182;3;1;3;1;1;2;4;2;1;2;4;3; ;1;1;3;1;1;1;2;1;1113;200,613447346157
1;110450;001;004;112;1;1;1;1;4;2;5;3;1;2;4;1; ;1;1;1;1;1;1;2;4;1111;43,3891924228967
1;110450;001;004;112;2;1;1;1;2;2;5;2;1;2;7;1; ;1;1;1;1;1;1;2;4;1111;43,3891924228967
1;110450;001;004;112;3;1;1;2;2;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;5;1111;43,3891924228967
1;110450;001;004;122;1;1;1;1;1;1;2;1;1;1;3;1; ;1;1;1;1;1;1;2;4;1111;43,3891924228967
1;110450;001;004;122;2;1;1;1;1;2;5;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1111;43,3891924228967
1;110450;001;004;122;3;1;1;1;1;1;4;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1111;43,3891924228967
1;110450;001;004;172;1;1;1;2;1;2;4;2;1;2;4;3; ;1;1;1;1;1;1;2;1;1111;43,3891924228967
1;110450;001;004;172;2;1;1;1;3;2;5;2;1;2;4;1; ;1;1;1;1;1;1;2;4;1111;43,3891924228967
1;110450;001;004;172;3;1;1;1;1;1;2;2;1;2;4;2; ;1;1;1;1;1;1;2;4;1111;43,3891924228967
1;110450;001;004;182;1;1;1;1;4;1;5;2;1;2;7;6; ;1;1;1;1;1;1;2;4;1111;43,3891924228967
1;110450;001;004;182;2;1;1;1;2;1;1;1;1;1;3;1; ;1;1;1;1;1;1;2;4;1111;43,3891924228967
1;110450;001;004;182;3;1;1;1;2;2;2;2;1;2;3;1;1;1;1;1;1;1;1;2;4;1111;43,3891924228967
1;110450;001;008;112;1;1;1;1;2;2;5;2;1;2;3;2; ;1;1;1;1;1;1;2;4;1111;97,7516611899571
1;110450;001;008;112;2;1;1;3;4;2;5;1;1;2;1;0; ;1;1;1;1;2;1;2;1;1111;97,7516611899571
1;110450;001;008;112;3;1;2;1;1;3;4;3;1;3;3;2; ;1;1;1;1;1;1;2;4;1111;97,7516611899571
1;110450;001;008;122;1;1;1;1;3;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1111;97,7516611899571
1;110450;001;008;122;2;1;1;4;3;3;5;2;1;1;1;0; ;1;1;1;1;1;1;2;4;1111;97,7516611899571
1;110450;001;008;122;3;1;4;1;3;2;7;3;1;2;2;1; ;1;1;1;2;1;1;2;4;1111;97,7516611899571
1;110450;001;008;172;1;1;1;1;2;2;4;2;1;2;8;4; ;1;1;1;1;1;1;2;4;1111;97,7516611899571
1;110450;001;008;172;2;1;1;1;3;2;2;1;1;1;4;3; ;1;1;1;1;1;1;2;3;1111;97,7516611899571
1;110450;001;008;172;3;1;1;1;3;2;2;2;1;2;4;2; ;1;1;1;1;1;1;2;4;1111;97,7516611899571
1;110450;001;008;182;1;1;1;1;4;2;5;3;3;2;4;2; ;1;1;1;1;1;1;2;4;1111;97,7516611899571
1;110450;001;008;182;2;1;1;1;1;2;2;2;1;2;4;2; ;1;1;1;1;1;1;2;4;1111;97,7516611899571
1;110450;001;008;182;3;1;1;3;4;1;2;1;1;1;2;1; ;1;1;1;1;2;1;2;5;1111;97,7516611899571
2;110455;999;002;112;1;1;3;1;2;2;4;2;1;2;2;1; ;1;2;3;1;1;1;4;4;2113;105,23859173575
2;110455;999;002;112;3;1;4;4;4;2;7;3;3;2;2;1; ;2;5;3;2;3;1;4;4;2113;105,23859173575
2;110455;999;002;112;4;1;3;1;4;2;4;2;3;2;6;3; ;1;2;2;2;1;1;4;4;2113;105,23859173575
2;110455;999;002;122;1;1;4;1;4;2;7;3;3;3;2;1; ;1;2;3;2;1;1;3;4;2113;105,23859173575
2;110455;999;002;122;2;1;4;4;4;3;7;3;3;3;1;0; ;2;2;3;2;1;1;3;4;2113;105,23859173575
2;110455;999;002;122;3;1;3;1;4;2;4;2;1;2;5;4; ;2;2;3;2;1;1;4;3;2113;105,23859173575
2;110455;999;002;172;3;1;4;4;4;2;7;3;3;2;2;1; ;2;2;3;2;1;1;4;4;2113;105,23859173575
2;110455;999;002;172;4;1;3;1;4;2;4;2;3;2;4;2; ;2;2;3;2;1;1;4;4;2113;105,23859173575
2;110455;999;002;182;1;1;4;1;4;3;7;3;3;3;3;2; ;2;2;3;3;1;1;4;4;2113;105,23859173575
2;110455;999;002;182;2;1;4;1;4;3;7;3;3;3;2;1; ;2;3;3;2;3;1;4;4;2113;105,23859173575
2;110455;999;002;182;3;1;3;4;4;2;4;1;3;2;2;1; ;2;2;3;2;1;1;4;4;2113;105,23859173575
2;110456;001;001;112;1;1;3;3;4;2;4;2;1;2;2;1; ;1;2;2;2;2;2;1;5;2111;297,782092703719
2;110456;001;001;112;2;1;1;3;4;3;4;3;1;3;2;1; ;1;1;1;1;2;1;2;4;2111;297,782092703719
2;110456;001;001;112;3;1;1;1;3;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;4;2111;297,782092703719
2;110456;001;001;122;1;1;1;1;4;2;7;3;1;1;3;2; ;1;1;1;1;1;1;2;4;2111;297,782092703719
2;110456;001;001;122;2;1;1;1;4;3;4;2;1;2;2;1; ;1;1;1;1;1;1;2;4;2111;297,782092703719
2;110456;001;001;122;3;1;1;1;3;3;7;3;3;3;2;1; ;1;1;1;1;1;1;2;4;2111;297,782092703719
2;110456;001;001;172;1;1;1;1;4;2;4;2;1;2;2;1; ;1;1;1;1;1;1;2;4;2111;297,782092703719
2;110456;001;001;172;2;1;1;1;4;2;4;2;4;2;6;2; ;1;1;1;1;1;1;2;4;2111;297,782092703719
2;110456;001;001;172;3;1;1;1;2;2;2;2;1;2;6;5; ;1;1;1;1;1;1;2;4;2111;297,782092703719
2;110456;001;001;182;1;1;1;1;4;2;5;2;3;2;2;1; ;1;1;1;1;1;1;2;1;2111;297,782092703719
2;110456;001;001;182;2;1;3;1;2;3;4;3;1;2;6;3; ;1;1;1;1;1;1;2;4;2111;297,782092703719
2;110456;001;001;182;3;1;1;1;4;2;4;2;1;2;3;1; ;1;1;1;1;1;1;2;4;2111;297,782092703719
2;110655;999;003;112;1;1;4;1;4;3;7;3;3;3;4;3; ;2;2;3;2;1;1;4;4;2113;173,403813238151
2;110655;999;003;112;2;1;4;1;4;3;4;2;1;2;3;2; ;2;2;3;2;1;1;4;4;2113;173,403813238151
2;110655;999;003;112;3;1;4;1;1;2;4;2;2;2;2;1; ;2;2;3;2;1;1;3;4;2113;173,403813238151
2;110655;999;003;122;1;1;4;1;4;3;7;3;3;3;2;1; ;2;2;3;2;1;1;4;4;2113;173,403813238151
2;110655;999;003;122;2;1;4;1;4;3;7;3;3;1;3;2; ;2;3;3;2;1;1;4;3;2113;173,403813238151
2;110655;999;003;122;3;1;3;1;4;2;5;2;2;2;2;1; ;1;2;3;2;1;1;4;4;2113;173,403813238151
2;110655;999;003;172;1;1;3;1;4;3;4;1;3;1;3;2; ;1;2;3;2;1;1;4;4;2113;173,403813238151
2;110655;999;003;172;2;1;4;1;4;3;7;3;3;2;3;1; ;2;2;3;2;1;3;4;4;2113;173,403813238151
2;110655;999;003;172;3;1;4;1;3;1;5;2;3;3;2;1; ;2;2;3;2;1;1;4;4;2113;173,403813238151
2;110655;999;003;182;1;1;4;1;4;3;7;3;1;3;3;1; ;2;3;3;2;1;1;4;4;2113;173,403813238151
2;110655;999;003;182;2;1;3;1;4;2;4;2;3;2;2;1; ;2;2;3;2;1;1;4;4;2113;173,403813238151
2;110655;999;003;182;3;1;4;1;3;3;4;3;1;3;2;1; ;2;2;3;1;1;1;4;4;2113;173,403813238151
2;110753;999;003;112;1;1;3;1;4;2;7;3;3;3;4;1; ;1;2;3;2;3;1;4;4;2112;343,018254846614
2;110753;999;003;112;2;1;3;1;2;2;4;2;1;2;3;2; ;2;5;3;2;3;1;4;4;2112;343,018254846614
2;110753;999;003;112;3;1;3;1;2;2;4;2;1;2;3;2; ;1;5;3;2;3;1;4;4;2112;343,018254846614
2;110753;999;003;122;1;1;3;1;4;2;7;3;3;2;3;2; ;2;5;3;2;3;1;4;4;2112;343,018254846614
2;110753;999;003;122;2;1;3;1;3;2;4;2;1;2;2;1; ;1;2;3;1;1;1;4;4;2112;343,018254846614
2;110753;999;003;122;3;1;3;1;3;3;4;3;3;2;4;1; ;1;2;3;2;1;1;4;4;2112;343,018254846614
2;110753;999;003;172;1;1;3;1;2;1;4;1;1;2;4;2; ;1;5;3;1;1;1;4;4;2112;343,018254846614
